row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k
1254,a8ccb43,528ea9f,4746,447,25.468,0,25.852,0.875655189,0.091212402,0.009545601,0,0.004767761,0,0.017700185,0.001118861,12.879,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.453,0.062,0.212,0.092,0.328,0.294,0.139,0.07,,0.335,13.56576984,,45.83,294,,4780,0.525,0.202,0.221,0.1937751,0.409638554,0.304216867,0.092369478,7.206443408,13.35311573
1255,8af78b7,1dcfd4e,3599,387,23.814,1,35.134,0.319141927,0,0.64524147,0.000299467,0.00773623,0,0.025893909,0.001686997,20.937,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.458,0.09,0.327,0.173,0.206,0.189,0.077,0.119,,0.214,12.53583643,,51.22,205,,,0.48,0.189,0.243,0.24251497,0.27245509,0.306387226,0.178642715,7.081149979,12.17957796
1256,1c5eff9,375d4d3,32129,4345,30.152,99,28.712,0.944723468,0.016984354,0.014997354,0.006180667,0.004253577,0,0.012261485,0.000599095,9.928,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.46,0.058,0.205,0.045,0.316,0.217,0.103,0.08,0.181,0.283,10.48578957,,16.19,263,1859,790,0.493,0.18,0.209,0.127382146,0.390170512,0.304914744,0.177532598,8.060655662,14.26828703
1257,7b73f2d,9d1e27d,52939,5924,27.226,,31.923,0.933189698,0.025953653,0.01572708,0.003961556,0.004368633,0,0.016005084,0.000794297,13.354,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.427,0.077,0.181,0.052,0.327,0.157,0.129,0.1,,0.373,13.42188406,6.1,22.27,276,2160,2830,0.511,0.2,0.2,0.152087475,0.365805169,0.2972167,0.184890656,8.430364434,13.38273098
1258,73c5f03,4522abc,709491,129167,44.323,9846,32.177,0.296292614,0.530984361,0.090313472,0.002266785,0.057484863,0.000397682,0.01844248,0.003817743,14.989,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.515,0.072,0.289,0.109,0.256,0.107,0.09,0.1,0.153,0.209,13.39841619,13.97,11.38,225,1869,960,0.517,0.24,0.095,0.11665005,0.211365902,0.260219342,0.411764706,15.32384224,6.125363359
1259,f09ff09,9dda412,247880,16364,19.75,186,28.514,0.843247491,0.038064724,0.037782614,0.002931931,0.051857897,0.000403015,0.024815621,0.000896707,3.983,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.544,0.036,0.074,0.044,0.243,0.153,0.07,0.061,0.205,0.173,12.16746576,1.25,6.63,161,1479,889,0.502,0.257,0.118,0.039880359,0.221335992,0.326021934,0.412761715,11.70140627,5.917303066
1260,122e3cb,78e8330,4180,583,48.848,,21.958,0.308532993,0.002915716,0.005861594,0.668513287,0.002915716,0,0.011260695,0,34.175,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.359,0.058,0.268,0.091,0.416,0.318,0.158,0.06,0.25,0.328,9.475359958,,110.45,325,4069,,0.489,0.336,0.108,0.180360721,0.343687375,0.315631263,0.160320641,22.32248872,12.34861078
1261,e4a3849,dc9ae72,9572,871,22.225,4,23.611,0.943811602,0.006557638,0.022174385,0.011849593,0.003508038,0,0.012098743,0,9.47,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Farm-dependent,0.452,0.074,0.191,0.082,0.34,0.229,0.106,0.079,0.102,0.3,8.462877057,,24.71,277,3159,9610,0.498,0.227,0.2,0.117764471,0.369261477,0.362275449,0.150698603,11.8841037,12.09444182
1262,9a6bd4f,4c72956,13403,1829,30.909,29,33.112,0.82902319,0.011444634,0.071518924,0.034524646,0.011906435,0.00829234,0.032285915,0.001003915,11.868,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.395,0.094,0.227,0.11,0.251,0.235,0.096,0.05,,0.211,8.792469389,,33.71,236,2780,2739,0.487,0.176,0.218,0.09063745,0.310756972,0.398406375,0.200199203,8.210613536,12.57956386
1263,0d95103,08f8fb4,9426,923,24.096,9,28.712,0.948227631,0.011978979,0.02039124,0.002417776,0.002587619,0,0.014396755,0,17.682,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Farm-dependent,0.424,0.075,0.238,0.106,0.338,,0.121,0.081,,0.343,8.952532323,,34.19,323,4839,1600,0.495,0.193,0.248,0.187187187,0.455455455,0.248248248,0.109109109,10.32938076,14.4400527
1264,b5650c7,485e9af,25857,2531,25.372,,26.386,0.703740503,0.200152551,0.039502604,0.020192896,0.008189564,0,0.02670641,0.001515471,12.242,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.351,0.072,0.284,0.071,0.373,0.211,0.128,0.1,0.134,0.371,10.0710377,,21.72,256,4950,3209,0.441,0.224,0.132,0.206237425,0.440643863,0.236418511,0.116700201,12.72418571,10.88971722
1265,d152c87,158df01,433457,70647,38.964,3577,30.91,0.699696379,0.185822291,0.065580198,0.002322402,0.01611606,0.000201074,0.029145638,0.001115959,16.336,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.477,0.064,0.184,0.052,0.317,0.221,0.104,0.09,0.194,0.269,13.13536644,4.67,10.41,323,1569,1099,0.518,0.234,0.139,0.116,0.31,0.33,0.244,13.31982978,10.05647149
1266,76ff4a9,7dd3518,7761,980,44.728,,18.372,0.118454978,0.003193177,0.018097977,0.815817136,0.007536692,0.000297501,0.036602539,0,20.25,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.388,0.169,0.387,0.143,0.298,0.482,0.073,0.07,0.213,0.298,,,,240,2719,3859,0.463,0.364,0.065,0.211940299,0.43681592,0.245771144,0.105472637,22.77138052,5.175313753
1267,1.65E+80,4522abc,11511,1387,39.376,27,31.43,0.586821372,0.339316641,0.047182372,0,0.001511678,0,0.022945469,0.002222467,16.365,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.352,0.078,0.245,0.099,0.308,0.167,0.128,0.1,,0.312,12.73168184,,17.56,331,12959,1169,0.564,0.2,0.175,0.189759036,0.434738956,0.254016064,0.121485944,6.958639586,9.133214457
1268,7de9123,1b0d913,827,101,30.342,-1,18.872,0.813077256,0.002432136,0.180792153,0.003698455,0,0,0,0,4.23,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.662,0.033,0.223,0.149,0.29,,0.123,,,0.296,9.520600691,,,312,,,0.515,0.215,0.277,0.212851406,0.261044177,0.277108434,0.248995984,15.33546326,24.28115016
1269,9.28E+11,158df01,37312,4137,25.517,91,29.033,0.932993598,0.010860243,0.040179907,0.001884836,0.003460518,0.002114207,0.008207511,0.00029918,10.315,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.505,0.054,0.171,0.061,0.303,0.236,0.118,0.07,0.109,0.232,13.0361116,,19.01,239,2259,1870,0.506,0.232,0.17,0.110778443,0.452095808,0.299401198,0.137724551,11.48579002,11.03064216
1270,3ee6435,e74aca3,167525,21074,33.293,729,31.361,0.769883287,0.071812457,0.12354109,0.003208599,0.013867164,0.000100269,0.016684715,0.000902418,10.988,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.522,0.061,0.133,0.044,0.316,0.211,0.075,0.079,0.232,0.226,12.53501699,1.9,10.5,284,1759,2199,0.505,0.252,0.117,0.097609562,0.326693227,0.331673307,0.244023904,11.84411994,8.376676378
1271,882abcb,9d0874a,8366,857,28.035,-1,28.313,0.677438131,0.309044016,0.005650001,0,0.00161572,0,0.006252133,0,20.068,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.428,0.081,0.261,0.096,0.347,0.165,0.148,0.129,0.107,0.331,12.49929128,,28.24,303,2819,2799,0.516,0.235,0.184,0.209418838,0.335671343,0.318637275,0.136272545,10.7726375,11.96959722
1272,4c3779f,5029ed4,79427,10566,33.322,38,25.006,0.87214817,0.010873147,0.079546703,0.006130498,0.008856273,0,0.022145674,0.000299536,7.566,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.536,0.04,0.194,0.066,0.274,0.263,0.077,0.08,0.177,0.235,11.13064817,3.16,20.52,243,1479,1329,0.5,0.237,0.126,0.08773679,0.276171486,0.41774676,0.218344965,14.93933204,8.638724127
1273,5265bcb,4522abc,30620,3578,35.204,,35.844,0.908918349,0.019805162,0.046409561,0.006467812,0.002822135,0,0.015074822,0.000502159,10.866,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Federal/State government-dependent,0.491,0.065,0.284,0.121,0.29,,0.091,0.071,,0.219,13.5475886,,23.57,255,4110,2730,0.501,0.2,0.142,0.149,0.287,0.282,0.282,10.18894693,7.738440704
1274,54a64a1,3745933,60538,5583,23.032,,34.534,0.819998611,0.009670029,0.08712944,0.025201583,0.015174507,0.00196376,0.040465352,0.000396719,10.777,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Recreation,0.378,0.082,0.231,0.092,0.319,0.249,0.1,0.06,0.16,0.233,10.94184783,2.45,17.01,232,3159,3810,0.48,0.197,0.2,0.123629113,0.303090728,0.396809571,0.176470588,9.433573296,10.52206252
1275,39d798b,4522abc,61772,5572,22.942,142,28.989,0.827909931,0.069764903,0.066867129,0.000992388,0.018240098,0.000396955,0.01382397,0.002004625,11.154,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.48,0.059,0.258,0.104,0.265,0.242,0.094,0.08,0.103,0.266,13.26050926,4.35,26.13,310,2270,1969,0.501,0.263,0.124,0.173306773,0.342629482,0.290836653,0.193227092,12.82678939,8.290087797
1276,684ddc5,105e445,165148,20396,29.867,,30.033,0.901701531,0.013231909,0.039995996,0.000900811,0.023601241,0.00010009,0.018376539,0.002091883,5.307,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.556,0.072,0.109,0.027,0.276,0.189,0.088,0.07,0.205,0.253,10.39637527,0.44,7.99,241,1449,1400,0.515,0.197,0.167,0.092353525,0.285998014,0.311817279,0.309831182,9.113439293,10.36774909
1277,73054dd,1b0d913,61534,4956,22.202,,28.946,0.779944764,0.011657694,0.183691236,0.006644385,0.004002642,0.000300198,0.012858487,0.000900594,8.773,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Mining-dependent,0.457,0.049,0.276,0.151,0.297,0.162,0.088,0.07,0.144,0.289,9.863640608,2.75,32.97,325,3609,2209,0.494,0.255,0.133,0.158106747,0.366565962,0.3081571,0.167170191,12.62811426,8.244936534
1278,f825ccd,4522abc,8415,1142,29.999,0,23.011,0.582351651,0.392882059,0.02268333,0,0,0,0.00208296,0,24.921,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.335,0.101,0.272,0.093,0.329,0.208,0.132,0.119,,0.297,12.88193393,,27.35,351,8509,,0.525,0.236,0.168,0.245245245,0.362362362,0.28028028,0.112112112,11.16323259,12.35081052
1279,70a89bd,1b0d913,20172,1357,23.754,14,22.391,0.557315797,0.151805908,0.263627759,0.003477308,0.002799781,0,0.019189957,0.00178349,17.338,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.293,0.055,0.312,0.156,0.312,,0.098,0.08,,0.295,9.654683927,,14.86,329,25169,2509,0.379,0.176,0.141,0.263527054,0.387775551,0.250501002,0.098196393,9.029798335,9.832447075
1280,c612863,4522abc,31376,5482,41.314,,33.575,0.40046234,0.517641666,0.052641019,0.001893203,0.013451708,0,0.013411851,0.000498211,28.038,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.428,0.096,0.278,0.095,0.372,0.201,0.135,0.111,,0.302,12.48130957,6.53,16.97,345,2370,1709,0.527,0.249,0.136,0.233466934,0.316633267,0.260521042,0.189378758,12.01777096,9.940230767
1281,5de59e3,5029ed4,8430,988,26.4,3,23.954,0.823215996,0.006804757,0.140704821,0.002514368,0.001686223,0,0.025073835,0,10.172,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.519,0.043,0.225,0.085,0.24,0.139,0.085,0.06,0.099,0.247,10.13365863,,25.17,227,1429,2119,0.5,0.248,0.186,0.125748503,0.295409182,0.369261477,0.209580838,10.6281347,8.717458801
1282,598e5a9,dc9ae72,36890,7408,57.41,74,29.07,0.586436837,0.163066803,0.144576139,0.007330084,0.031275695,0.007360167,0.056123779,0.003830496,10.682,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.338,0.073,0.199,0.067,0.302,0.257,0.081,0.08,0.147,0.265,9.580862126,6.28,15.04,262,989,2070,0.498,0.3,0.07,0.075697211,0.296812749,0.423306773,0.204183267,28.92286782,5.43662929
1283,d5751bd,158df01,62380,7337,25.572,203,31.157,0.949667836,0.02167861,0.008361893,0.001618107,0.003306566,0,0.014864471,0.000502518,13.702,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.422,0.067,0.183,0.056,0.372,0.263,0.125,0.12,0.132,0.34,13.0938735,4.71,13.61,324,3690,2080,0.511,0.229,0.161,0.13986014,0.433566434,0.280719281,0.145854146,11.69353859,12.24420384
1284,cdca3e3,1dcfd4e,11832,1671,33.492,11,22.579,0.529380976,0.004499245,0.442788123,0.010659285,0.003714142,0.001399094,0.0067539,0.000805234,15.18,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.422,0.091,0.259,0.133,0.225,0.196,0.073,0.109,0.085,0.222,12.25843038,,25.15,293,2419,1489,0.5,0.243,0.172,0.167832168,0.294705295,0.318681319,0.218781219,12.45383492,9.877179421
1285,133ce95,4c72956,3031,414,21.783,5,34.113,0.880885436,0.000983597,0.088046815,0.008474829,0.00029806,0.004550377,0.016760887,0,6.826,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.479,0.1,0.219,0.13,0.232,,0.094,,,0.195,10.23274602,,41.71,226,1560,3109,0.497,0.162,0.238,0.074478649,0.345580933,0.391261172,0.188679245,4.981733643,11.95616074
1286,a593577,698ab34,9788,1320,36.247,26,29.587,0.230974659,0.739140833,0.028180523,0,0,0,0.001703985,0,20.636,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.299,0.121,0.234,0.064,0.367,0.222,0.156,0.121,0.174,0.36,12.71058801,13.55,19.85,363,5659,1689,0.463,0.214,0.148,0.253240279,0.393818544,0.226321037,0.12662014,9.849184364,11.90109777
1287,79a91e9,7572db1,11524,1228,27.308,2,24.64,0.787010105,0.13627595,0.049656661,0.003068558,0.007516467,0.005817266,0.010654992,0,16.055,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.424,0.056,0.27,0.118,0.258,,0.098,0.08,0.128,0.289,12.07039208,,24.47,255,13539,2890,0.424,0.166,0.189,0.211634905,0.353059178,0.279839519,0.155466399,8.951241554,11.10298231
1288,ede04e3,1dcfd4e,160538,22265,35.608,,33.749,0.530598304,0.017539278,0.422178246,0.005052839,0.006629967,0.000301362,0.016193193,0.001506811,15.074,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.452,0.073,0.185,0.077,0.267,0.228,0.087,0.091,0.143,0.183,13.2050567,4.93,13.64,231,1490,1319,0.509,0.236,0.159,0.11840796,0.290547264,0.375124378,0.215920398,11.90738562,10.0759577
1289,2153791,a952566,348469,27792,22.928,508,27.663,0.595800394,0.071429285,0.130575572,0.001898918,0.159938835,0.000599658,0.034770181,0.004987157,2.57,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.544,0.043,0.117,0.049,0.227,0.096,0.073,0.07,0.194,0.208,12.88273986,0.18,5.36,165,1660,1400,0.51,0.297,0.073,0.064064064,0.138138138,0.216216216,0.581581582,14.32423796,3.234867045
1290,05bf4e5,2b7da97,37097,3599,25.664,0,28.495,0.933552954,0.008491123,0.020496851,0.003384434,0.018654437,0.001001312,0.013517708,0.000901181,6.459,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.568,0.038,0.105,0.03,0.231,0.144,0.072,0.06,0.193,0.188,10.85815432,,10.65,206,2470,910,0.501,0.193,0.155,0.078528827,0.320079523,0.246520875,0.354870775,8.418830026,8.500040605
1291,2a5871d,e899d7f,42309,6466,41.049,72,36.694,0.283728389,0.693851165,0.003076923,0.001794037,0.003387622,0.000501128,0.013660737,0,27.745,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.383,0.113,0.212,0.044,0.415,0.206,0.15,0.13,0.119,0.343,12.85267917,18.7,26.81,411,3109,1490,0.541,0.261,0.149,0.219341974,0.344965105,0.295114656,0.140578265,13.2004504,12.86504875
1292,17125a7,fb8cab1,8693,790,17.141,,18.59,0.938897243,0.000501253,0.022295739,0.028551378,0.002185464,0,0.007568922,0,6.552,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.48,0.039,0.109,0.058,0.3,0.15,0.088,0.08,0.185,0.266,9.928018547,,22.19,244,1719,1680,0.483,0.216,0.169,0.099497487,0.296482412,0.398994975,0.205025126,12.57426314,10.3824191
1293,c1e7003,4cd9667,27297,2416,25.992,27,28.188,0.211739558,0.00877105,0.374335146,0.382915521,0.006061458,0.000702487,0.013578066,0.001896714,25.121,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.331,0.086,0.33,0.096,0.31,0.185,0.117,0.09,0.127,0.263,9.700665227,8.94,30.49,224,2479,1619,0.494,0.25,0.134,0.185443669,0.364905284,0.331006979,0.118644068,15.16203281,9.827920061
1294,44280fb,c3dbf0a,29098,3463,27.048,149,28.967,0.962195049,0.019002542,0.007915224,0.002081374,0.001811195,0,0.00689455,0.000100066,13.072,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.402,0.074,0.243,0.054,0.326,0.24,0.124,0.091,0.083,0.339,13.02278869,,16.68,320,2870,1170,0.479,0.191,0.188,0.16080402,0.461306533,0.182914573,0.194974874,10.67174198,11.92924023
1295,7c45b2b,52acab4,10999,1190,27.511,28,28.293,0.708423003,0.01840228,0.04409772,0.063556114,0.005509724,0,0.160011159,0,14.715,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.326,0.07,0.279,0.124,0.307,0.23,0.127,0.09,,0.36,10.13755408,,24.35,370,1250,3709,0.508,0.242,0.172,0.180638723,0.357285429,0.301397206,0.160678643,14.21393328,12.22217193
1296,72ca4e9,08f8fb4,9052,790,26.898,8,26.298,0.962282196,0.004164301,0.005489305,0.01452524,0.006047202,0,0.007491756,0,12.897,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.44,0.061,0.244,0.111,0.31,,0.112,0.05,,0.29,10.2717969,,27.01,331,3020,9169,0.498,0.222,0.186,0.166500499,0.430707876,0.254237288,0.148554337,8.52335621,10.95860084
1297,bfce143,e899d7f,13231,1797,31.884,,44.538,0.247866087,0.724463502,0.004046382,0.003925595,0.016900189,0,0.002798245,0,31.964,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.408,0.084,0.224,0.064,0.398,0.171,0.161,0.14,,0.314,12.85530443,,31.68,324,7109,2240,0.543,0.213,0.154,0.218436874,0.402805611,0.214428858,0.164328657,12.66297018,12.06353964
1298,d08d9a9,528ea9f,48983,6260,29.542,,30.416,0.935420175,0.026661856,0.015435811,0.002816534,0.003828883,0,0.015736509,0.000100233,15.549,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.388,0.076,0.194,0.053,0.336,0.254,0.149,0.109,0.096,0.346,13.16344287,3.47,16.78,331,1560,809,0.507,0.215,0.172,0.115346038,0.359077232,0.349047141,0.176529589,12.79400626,11.91377863
1299,2bfc345,a952566,5626,1332,56.95,92,33.862,0.387507114,0.555579963,0.03014388,0.00251615,0.010384112,0,0.013868781,0,26.943,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Manufacturing-dependent,0.412,0.082,0.208,0.05,0.336,,0.131,0.11,,0.298,12.23175839,,,394,1489,,0.531,0.246,0.166,0.254509018,0.324649299,0.238476954,0.182364729,12.98239374,16.00569091
1300,d7b68bf,09d8cd0,20016,1706,19.398,5,27.639,0.943078796,0.003400984,0.040258394,0.000402483,0.000815029,0.000100621,0.010736243,0.00120745,7.752,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.496,0.052,0.193,0.091,0.333,0.256,0.105,0.07,0.145,0.282,13.48404629,,18.43,236,2519,3999,0.499,0.236,0.167,0.120240481,0.414829659,0.294589178,0.170340681,11.28673808,8.839613454
1301,3ecb3cd,20d32fc,14147,1650,27.917,28,26.388,0.63801059,0.015383999,0.024051887,0.263069393,0.005284809,0,0.05409923,0.000100091,16.883,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.451,0.089,0.279,0.115,0.34,0.301,0.152,0.07,0.151,0.299,13.2679909,15.62,27.08,336,2050,929,0.516,0.232,0.176,0.194805195,0.312687313,0.334665335,0.157842158,14.55881833,11.44916782
1302,ce3aabd,3745933,3998,494,26.086,0,34.5,0.884193062,0.003529412,0.0644545,0.004565108,0.005570639,0.009351433,0.025510307,0.00282554,10.73,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.44,0.072,0.184,0.061,0.323,0.147,0.122,,0.149,0.229,10.68819904,,,244,1350,2020,0.501,0.184,0.247,0.099497487,0.277386935,0.392964824,0.230150754,9.770762871,12.77715145
1303,1900a63,20d32fc,57891,5911,27.376,271,28.51,0.584325407,0.307903047,0.074527541,0.006037119,0.004672292,9.96E-05,0.020044033,0.002390938,12.911,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Federal/State government-dependent,0.481,0.054,0.203,0.076,0.301,0.226,0.125,0.09,0.108,0.296,12.29628087,4.53,20.12,237,3959,2220,0.464,0.211,0.139,0.188565697,0.30892678,0.327983952,0.174523571,9.590677449,9.092237223
1304,c2b0f2b,842bd12,4202,484,21.403,0,32.431,0.952822149,0,0.026200008,0.005628443,0.000198185,0.004231242,0.010919973,0,14.473,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Mining-dependent,0.512,0.069,0.193,0.127,0.267,0.134,0.098,,0.193,0.228,9.41816769,,,201,4349,,0.473,0.188,0.206,0.093,0.347,0.29,0.27,8.579599619,9.056244042
1305,c0a2491,1b0d913,2082,231,23.761,0,37.342,0.722866669,0.060795432,0.1446512,0.005340814,0.005240986,0,0.059228128,0.001876772,11.092,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.454,0.036,0.236,0.139,0.303,,0.106,,,0.286,10.22705493,,,258,,,0.494,0.339,0.129,0.162324649,0.196392786,0.360721443,0.280561122,15.8387329,6.719462443
1306,dfa7617,08f8fb4,22817,2062,23.532,28,28.557,0.941483489,0.013630433,0.022422965,0.004044966,0.002007427,0.000100371,0.016310348,0,9.844,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.489,0.068,0.177,0.073,0.315,0.271,0.104,0.08,0.125,0.347,8.971021138,,30.78,315,7790,2319,0.5,0.242,0.161,0.114,0.473,0.275,0.138,10.18010963,11.35473767
1307,bc0c717,08f8fb4,66216,8052,33.509,198,29.166,0.923109093,0.047596288,0.013850719,0.002469431,0.003783805,0,0.009190664,0,13.745,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Federal/State government-dependent,0.4,0.075,0.196,0.064,0.317,0.288,0.104,0.08,0.171,0.29,11.52214249,1.93,24.21,355,3300,1129,0.464,0.214,0.146,0.189568706,0.343029087,0.326980943,0.140421264,11.1479179,11.2689265
1308,53cff1d,4522abc,9740,932,29.102,1,30.785,0.624599175,0.342836942,0.00398335,0,0.018542492,0,0.010038041,0,16.45,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.403,0.085,0.266,0.094,0.325,0.15,0.135,0.11,,0.309,12.7915235,,17.85,294,,3319,0.438,0.201,0.147,0.24321608,0.394974874,0.272361809,0.089447236,6.161745828,8.523748395
